Gene	Parameter1	Parameter2
ARHGAP1	10.9679527967649	254566
ARHGAP10	98.0229158381574	254034
ARHGAP11A	81.9287250763603	254632
ARHGAP11B	9.52592841319582	254274
ARHGAP12	22.214681277313	254550
ARHGAP15	53.4089092245861	254300
ARHGAP17	26.017638080197	254282
ARHGAP18	47.8697480947768	254732
ARHGAP19	85.4141319918719	254658
ARHGAP20	45.9549916582476	254016
ARHGAP21	45.3589094390663	254002
ARHGAP22	59.2857307147207	254582
ARHGAP24	50.7375017271517	254008
ARHGAP25	15.5744998784265	254324
ARHGAP26	14.054721250328	254024
ARHGAP27	30.8956832678618	254408
ARHGAP28	35.7242107073167	254242
ARHGAP29	43.0069256751986	254640
ARHGAP30	26.9144606661114	254818
ARHGAP31	21.5724553308516	254582
ARHGAP32	43.56697101858	254316
ARHGAP33	46.5855937007604	254310
ARHGAP35	6.47191094415033	254570
ARHGAP39	22.8566391048779	254462
ARHGAP44	22.072541681171	253910
ARHGAP5	13.2592123446947	254330
ARHGAP9	72.0895403801881	254842
ARHGDIA	67.5521933394353	254026
ARHGDIB	18.4904068393368	254570
ARHGDIG	4.33628885489989	253806
ARHGEF1	27.4168529476813	254550
ARHGEF10	113.12266210974	254842
ARHGEF10L	43.6489749175295	254470
ARHGEF11	35.1276291173555	254580
ARHGEF12	22.3294802978338	254776
ARHGEF15	63.7087940198994	254416
ARHGEF16	80.3555250910906	253428
ARHGEF17	33.6345794976117	254094
ARHGEF18	38.1920221454856	254590
ARHGEF19	65.0861928385513	254430
ARHGEF2	12.0383415708853	254312
ARHGEF25	57.8215763921825	254842
ARHGEF26	61.0467185195283	254024
ARHGEF28	120.166042145824	254626
ARHGEF3	24.9935399174303	254472
ARHGEF35	5.54979245571648	245418
ARHGEF37	72.1382046431299	254070
ARHGEF38	46.3629946106209	254382
ARHGEF39	40.9255834090244	254044
ARHGEF4	36.4189322659037	253992
ARHGEF40	101.396441784158	254668
ARHGEF7	21.7161847196542	254014
ARID1A	6.74264033575941	254026
ARID1B	13.9808939337257	254124
ARID2	8.09244757348814	253950
ARID3A	2.02586514984213	249282
ARID3B	5.87831893935298	253996
ARID3C	40.7887524724141	254640
ARID4A	15.0135132038835	254282
ARID4B	25.8372073273453	254452
ARID5A	9.73076727158397	234554
ARID5B	6.54560088727337	253724
ARIH1	8.8112118213839	254282
ARIH2	34.56894019567	254124
ARIH2OS	30.3951037919864	254086
ARL1	5.74527087924045	254472
ARL10	25.9022113543861	254076
ARL11	15.2490111967703	254238
ARL13B	55.1507033242706	254044
ARL14	34.3360513674346	254128
ARL14EP	8.41037120519051	254372
ARL15	45.5775593884063	253780
ARL16	23.3420457520736	254074
ARL2	7.57471426829452	252908
ARL2BP	25.5720172212382	254118
ARL3	10.5077476124563	254108
ARL4A	2.25985996188724	254512
ARL4C	1.22414973569395	253386
ARL4D	4.43915007051891	254728
ARL5A	16.5620255218757	251772
ARL5B	7.64754276328012	254492
ARL6	10.5547660239061	254326
ARL6IP1	23.6644240115973	254416
ARL6IP4	36.107128015893	253682
ARL6IP5	7.25050002433508	254280
ARL6IP6	30.3490420658875	253992
ARL8A	2.76175129299695	254664
ARL8B	8.71990044084757	253840
ARL9	8.33370445575351	254556
ARMC1	9.72605921614828	254262
ARMC10	26.6903113651951	254710
ARMC12	24.9029751246114	254012
ARMC2	68.6749580485428	254552
ARMC3	105.926596962619	254026
ARMC4	101.791459769447	254122
ARMC5	37.6880351236747	254698
ARMC6	72.0913762827216	254646
ARMC7	28.3085185735199	254594
ARMC8	10.1994939186648	254272
ARMC9	65.5447979760155	254138
ARMS2	12.2566523584512	254602
ARNT	15.0885899107736	254732
ARNT2	16.6275115570548	254326
ARNTL	5.82660791523245	254408
ARNTL2	62.4997476408726	254312
ARPC1A	4.4226418620165	254584
ARPC1B	24.093312024984	254388
ARPC2	3.82837412244928	248246
ARPC3	4.43739907051187	254008
ARPC4	5.61105489604856	146892
ARPC4-TTLL3	1.53081163745442	254142
ARPC5	2.27532358843643	254118
ARPC5L	3.36828349687392	254158
ARPP19	1.2792719125434	253120
ARPP21	37.9584563808783	254070
ARRB1	5.11711284936515	254206
ARRB2	18.0916658801869	254294
ARRDC1	54.8019837650524	254472
ARRDC2	44.1384407132342	253936
ARRDC3	7.07777277073563	254814
ARRDC4	28.8295356257043	254038
ARRDC5	25.4667798149187	254818
ARSA	70.9859808257757	253704
ARSB	39.4227567979643	254650
ARSG	50.9843683775685	254810
ARSI	54.0556968527468	253758
ARSJ	54.9380075584896	254290
ARSK	57.2734247921377	254294
ART1	70.8688205270367	254350
ART3	60.9934825988492	254802
ART4	29.5147252824781	254288
ART5	24.7316792165613	254596
ARTN	6.42412844211558	249598
ARV1	26.6326524563591	254316
ARVCF	73.7480074661695	254256
AS3MT	50.7999395089073	254782
ASAH1	42.3457661758658	254560
ASAH2	8.78522938203254	254758
ASAH2B	3.28908790305743	254586
ASAP1	17.9525710161742	254324
ASAP2	18.6875964880087	254330
ASAP3	59.2608986658956	254044
ASB1	18.6497899626915	254664
ASB10	26.0319944241425	253446
ASB13	30.5177580581508	254336
ASB14	76.0644590328955	254184
ASB15	84.3340477696422	254330
ASB16	61.1650871503863	254136
ASB17	28.389186261875	254008
ASB18	23.689613779844	254556
ASB2	71.2609344810942	254566
ASB3	1.14827135874671	254602
ASB4	62.7201197061974	254002
ASB5	52.912160152862	253998
ASB6	43.6290955978765	254402
ASB7	7.16105666307952	254666
ASB8	51.6010135842585	254036
ASCC1	52.1238557925529	254624
ASCC2	24.7458817122306	254316
ASCC3	112.800616934709	254302
ASCL1	3.42167746215793	252942
ASCL2	0.23424401857419	254102
ASCL3	10.2826462198263	254444
ASCL4	8.26636146977324	252454
ASF1A	2.40696272149522	253952
ASF1B	26.4192586339004	254210
ASGR1	68.7960640990985	254560
ASGR2	34.6922899549577	254314
ASH1L	13.4773975980578	254446
ASH2L	6.69749692352508	254342
ASIC1	32.5780817854535	254480
ASIC2	15.1974666034162	254006
ASIC3	72.4898931169688	254468
ASIC4	53.1941626878091	254072
ASIC5	79.8530319981036	253758
ASIP	4.30112938744749	254560
ASL	48.4420323181644	254206
ASNA1	9.54601356032287	254088
ASNS	27.1978123421083	254088
ASNSD1	60.0103473346054	254012
ASPA	20.5474547395742	254630
ASPDH	19.9080191423673	254034
ASPG	30.4234608749731	253760
ASPH	112.791955943206	254372
ASPHD1	14.6679840402	254436
ASPHD2	12.7804585398267	254724
ASPM	333.323704714105	254058
ASPN	28.9713083667683	254470
ASPRV1	36.3171473704279	254022
ASPSCR1	70.3631571458733	254608
ASRGL1	29.594088173895	254670
ASS1	40.3660905552033	254572
ASTE1	62.2022682781432	254582
ASTL	38.8968351137277	254554
ASTN1	10.7467592074945	254160
ASTN2	27.832629504537	254598
ASXL1	111.513343778593	254096
ASXL2	13.3322518886694	254624
ASXL3	40.5153701194094	254616
ASZ1	54.1450682102321	253690
ATAD1	20.9340748443916	254162
ATAD2	38.0980138222636	254242
ATAD2B	15.8227975577934	254540
ATAD3A	41.935782667833	254732
ATAD3B	130.884069064158	254488
ATAD3C	81.9308272778472	254058
ATAD5	28.4074267867721	254412
ATAT1	200.481590510217	254284
ATCAY	6.76249336540472	253900
ATE1	28.7588234749915	254592
ATF1	11.7643714700847	254046
ATF2	10.2116632252533	254060
ATF3	17.6370100769655	254324
ATF4	18.3817100492413	254444
ATF5	52.5100297490888	254318
ATF6	35.676832187833	254510
ATF6B	38.8230588021387	254616
ATF7	4.01358502029074	254008
ATF7IP	15.5183407948285	254232
ATF7IP2	22.1248296693133	254098
ATG10	16.7722535573462	254712
ATG12	17.5850588989339	253794
ATG13	17.0054344130557	254100
ATG14	11.5398172901926	254778
ATG16L1	10.1524023074757	254658
ATG16L2	68.7464468435474	254308
ATG2A	51.5619743702583	254636
ATG2B	90.8380514154572	254328
ATG3	24.9558380265351	254260
ATG4B	5.17091860558512	253354
ATG4C	94.1530810671584	253598
ATG4D	41.1052773654155	254568
ATG5	7.79702212866632	254348
ATG7	40.5025843427612	254660
ATG9A	24.7231765591046	254574
ATG9B	5.98928236939805	253822
ATIC	113.57106182576	254670
ATL1	15.5547770022291	254668
ATL2	26.0021641374149	254708
ATL3	56.538058919296	254288
ATM	340.593943155494	254562
ATMIN	45.9850989100404	254300
ATN1	7.13278357992105	254496
ATOH1	6.35020960717458	253172
ATOH7	1.24030058712705	252462
ATOH8	4.53273757177975	248632
ATOX1	3.19081452469618	128884
ATP10A	85.1043111247458	254340
ATP10B	127.814492344071	254064
ATP10D	156.443238453403	254592
ATP11A	59.2003263458984	254140
ATP11B	47.2123485892479	254574
ATP12A	95.8746132712984	254142
ATP13A1	15.8790227579986	254168
ATP13A2	92.595141946472	254096
ATP13A3	23.7207277624553	254284
ATP13A4	114.669987986123	254588
ATP13A5	224.867909872146	254780
ATP1A1	13.2754609746289	254292
ATP1A2	26.1300163352313	254094
ATP1A3	7.04793098273567	254558
ATP1A4	109.299796207959	254046
ATP1B1	4.11150326341438	253114
ATP1B2	9.02250765475709	254588
ATP1B3	8.69858203043598	252806
ATP2A1	79.4677239186899	254322
ATP2A2	12.29437137936	254322
ATP2A3	90.2597675341259	254314
ATP2B1	8.60751883622068	254092
ATP2B2	5.02324136973042	254134
ATP2B4	43.871809074105	254496
ATP2C1	16.3848821375701	254100
ATP4A	47.8283356167839	254098
ATP4B	27.6474110356645	254592
ATP5A1	8.07282591745772	253960
ATP5B	5.87545991293133	254670
ATP5C1	19.8386457635433	253984
ATP5D	6.38559044923182	251284
ATP5E	6.24331980930705	254188
ATP5F1	18.7088510410762	254124
ATP5G1	5.26042515404217	254556
ATP5G2	39.5067521071945	254470
ATP5G3	6.42527569071318	253408
ATP5H	8.49345703039051	254584
ATP5I	10.2320721507307	254252
ATP5J	7.33142131382654	253846
ATP5J2	7.29931095914557	254574
ATP5J2-PTCD1	2.39977482394124	242652
ATP5L	13.2965604447733	254094
ATP5L2	12.1907060043617	253710
ATP5O	12.5984734715151	254442
ATP5S	33.5750838784744	254300
ATP6AP1L	17.6956601975275	254512
ATP6V0A1	19.8802423270751	254658
ATP6V0A2	64.2517307591289	254592
ATP6V0A4	122.388710243673	254136
ATP6V0B	16.48921268884	254470
ATP6V0C	0.300493068659251	254342
ATP6V0D1	7.84877211303697	254600
ATP6V0D2	64.9554387008089	254150
ATP6V0E1	2.26361793043835	254302
ATP6V0E2	18.5331117844822	242098
ATP6V1A	10.5687364666933	253908
ATP6V1B1	49.4829203054392	254820
ATP6V1B2	7.78193710510581	254438
ATP6V1C1	8.09945079965396	253574
ATP6V1C2	49.2136705007692	254482
ATP6V1D	28.055108293801	254280
ATP6V1E1	7.68929765144651	254702
ATP6V1E2	25.7232811556863	254260
ATP6V1F	4.15460109043649	254586
ATP6V1G1	2.28247952335075	234452
ATP6V1G2	10.5084956031805	254298
ATP6V1G3	20.6121870196708	254054
ATP6V1H	22.565384937948	254504
ATP7B	145.98820318877	254470
ATP8A1	42.8273994208222	254578
ATP8A2	66.2952125992264	254444
ATP8B1	72.2788883359682	254836
ATP8B2	45.7462548677035	254600
ATP8B3	145.713491812915	254308
ATP8B4	180.746571276346	254076
ATP9A	21.0129269871019	254298
ATP9B	105.753249455177	254318
ATPAF1	15.7827155956376	254434
ATPAF2	21.658833773639	254470
ATPIF1	30.5565601952597	254442
ATR	121.953874877823	254138
ATRAID	51.6354248980607	254048
ATRIP	35.4516492318274	254282
ATRN	18.7665731376731	254544
ATRNL1	30.7415181239785	254534
ATXN1	5.98406379621923	253382
ATXN10	28.0787722034305	254088
ATXN2	15.6528430985095	254102
ATXN2L	19.7441172436993	254420
ATXN3	1093.11826473414	254046
ATXN7	14.6107550396158	254444
ATXN7L1	27.6106215147842	253780
ATXN7L2	5.10964442484046	254390
ATXN7L3	3.16179670679658	254172
ATXN7L3B	2.15878922311895	158014
AUH	36.9981411494264	254060
AUNIP	61.6179744747756	254554
AUP1	18.0173296199558	254030
AURKA	166.85523291417	254140
AURKAIP1	23.3617942124695	254100
AURKB	19.0331602389745	254468
AURKC	17.7419695357585	254840
AUTS2	9.55146536215534	254306
AVEN	84.7051107964244	254282
AVIL	138.257869549208	254134
AVL9	24.4505414128859	254138
AVP	6.25427999269502	253838
AVPI1	25.2571199088974	254048
AVPR1A	39.6026987371436	254004
AVPR1B	25.4886050786704	253970
AXDND1	99.7577710743197	254560
AXIN1	14.6299811480646	254062
AXIN2	19.5310248582395	254342
AXL	36.9359584378311	254584
AZGP1	37.5779195778641	254590
AZI1	70.3687823766105	253852
AZI2	23.1058061269196	253790
AZIN1	3.8326960833451	253686
AZU1	53.5934445369303	251110
B2M	1.45677897315567	254198
B3GALNT1	43.5724439939751	253938
B3GALNT2	66.5673575973695	254592
B3GALT1	10.6346471288597	254304
B3GALT2	6.72086726592438	253910
B3GALT4	19.8037613167384	253986
B3GALT5	10.3814947353988	254044
B3GALT6	19.3613583280029	189156
B3GALTL	68.1620644690434	254306
B3GAT1	11.8017398808087	254576
B3GAT2	40.6484464146486	254442
B3GAT3	29.7940560229738	254354
B3GNT1	11.7184556681379	253866
B3GNT2	0.669805735497859	254672
B3GNT3	56.5079495587854	253732
B3GNT4	100.567584653557	254586
B3GNT5	17.592097113784	254540
B3GNT6	0.592009946394617	21986
B3GNT7	14.4936638629612	253908
B3GNT8	41.7578345075916	253980
B3GNT9	16.586028532815	253480
B3GNTL1	62.3677158325977	254468
B4GALNT1	37.1684671674555	254590
B4GALNT2	52.1074294507228	254096
B4GALNT3	110.425216192124	254126
B4GALNT4	30.7118278006228	254226
B4GALT1	8.64120230820031	254304
B4GALT2	8.72420704749572	254296
B4GALT3	36.2145786678404	254322
B4GALT4	26.8899085889377	254790
B4GALT5	5.88404088793557	254478
B4GALT6	7.98280395878831	254436
B4GALT7	31.5484810428512	254198
B9D1	75.5989448849145	254050
B9D2	31.4437171955973	254792
BAALC	13.4289596634342	254346
BAAT	51.8628698922734	254406
BABAM1	8.65356072830695	254292
BACE1	10.1672367979477	253702
BACE2	11.9341985664655	254564
BACH1	30.2830768758715	254596
BACH2	7.07447283771723	254128
BAD	13.4241963636912	252294
BAG2	10.3177145936083	252450
BAG3	5.97243879559311	254090
BAG4	17.9362033755218	254038
BAG5	35.792397500452	254314
BAG6	9.88324683652352	254324
BAHD1	10.7278384760502	254514
BAI1	12.3290164134	253758
BAI2	17.2360276187052	254276
BAI3	17.5635519762258	254020
BAIAP2	18.3316493314297	254788
BAIAP2L1	39.5893194192619	254662
BAIAP2L2	78.1440296557692	253818
BAIAP3	136.996168414397	254578
BAK1	16.6813732536721	254820
BAMBI	32.5701173183651	254140
BANF1	5.3076076462201	254094
BANF2	15.3324675480386	254570
BANK1	117.031748681177	254420
BANP	6.40492153927529	254210
BAP1	8.26726660229615	254026
BARD1	79.3376254721279	253972
BARHL1	8.49110749260205	253498
BARHL2	6.46858116037542	254052
BARX1	3.32100430639378	247462
BARX2	7.57836322835753	253924
BASP1	1.23027212520306	244264
BATF	2.33572408987063	252724
BATF2	18.5065506472656	254190
BATF3	7.41300526719939	254470
BAX	21.7892464427599	254330
BAZ1A	21.1951739048597	254102
BAZ1B	21.4762338492923	254570
BAZ2A	17.5500404754325	254632
BAZ2B	61.1254433530683	254726
BBC3	4.77648357356172	224432
BBOX1	58.8303450816457	254504
BBS1	73.605289459401	254342
BBS10	90.880059702353	254480
BBS12	71.0637095062768	254330
BBS2	85.2561645338587	254482
BBS4	64.2838974921782	254140
BBS5	59.3544429091694	254468
BBS7	65.7152108802155	254776
BBS9	106.852215138624	254596
BBX	22.2136970724382	254574
BCAM	61.572802640739	254428
BCAN	54.0337473522682	254122
BCAP29	38.8687636944159	253946
BCAR1	30.0355975176256	247222
BCAR3	59.6852320795775	254306
BCAS1	64.0185974562125	254822
BCAS2	30.7759545457206	254036
BCAS3	45.8146138514939	254256
BCAS4	18.4590792917158	254348
BCAT1	68.0308979481311	254532
BCAT2	41.1796982472796	254590
BCCIP	26.819165188169	254316
BCDIN3D	21.7545609957671	254598
BCHE	109.065590386149	254304
BCKDHA	35.1434783666158	254052
BCKDHB	62.0852117257046	254514
BCKDK	21.9032044553203	254476
BCL10	8.65051636414154	253884
BCL11A	9.14990312145601	254194
BCL11B	3.03924230134773	247426
BCL2	7.32490051614011	252042
BCL2A1	16.4791739832581	254184
BCL2L1	0.424166035230021	254842
BCL2L10	25.2714556496964	253636
BCL2L11	45.7771285677981	254340
BCL2L12	68.9352751403167	254138
BCL2L13	28.8011306427243	254286
BCL2L14	28.7267874242843	254084
BCL2L15	13.4890837728916	254800
BCL2L2	1.28564364518918	130776
BCL2L2-PABPN1	0.921514739239338	254322
BCL3	5.80730465748342	251890
BCL6	9.46245388474842	254328
BCL6B	21.9193832736564	254304
BCL7A	9.80366233771445	254484
BCL7B	11.5273146002797	254316
BCL7C	22.6896936277408	254796
BCL9	30.0294834012432	254658
BCL9L	15.90870512375	254018
BCMO1	45.0379064255962	254140
BCO2	86.5515278673167	254838
BCR	24.4212256738856	254108
BCS1L	63.3745483427749	254052
BDH1	21.832465411319	254836
BDH2	40.6710898693025	254778
BDKRB1	18.6344731230651	254482
BDKRB2	11.6258464769474	254396
BDNF	21.9121138460525	254808
BDP1	182.843582354308	254108
BECN1	15.2131333048773	254320
BEGAIN	7.00353433024813	238882
BEND3	13.1197134148618	254634
BEND4	7.24348743815033	254098
BEND5	22.7831238574285	254014
BEND6	17.7167960941491	254528
BEND7	35.1749070657693	254600
BEST1	108.30564217001	254102
BEST2	59.2705013585598	254582
BEST3	110.256650431722	253914
BEST4	65.0182920465377	254476
BET1	7.28180123480591	254604
BET1L	10.3509001931156	254510
BFAR	41.0151383268183	254132
BFSP1	57.1502843099701	254590
BFSP2	49.1028021222471	254448
BGLAP	3.26531396480618	254298
BHLHA15	17.2415969533467	232176
BHLHE22	2.38563334704779	243912
BHLHE23	11.4379169221459	146668
BHLHE40	8.59494732883102	254222
BHMT	48.9873526296916	254310
BHMT2	47.8121757330067	254308
BICC1	24.4753166032462	254240
BICD1	35.8153214208777	254124
BICD2	16.2672452452487	254392
BID	22.4515704138647	254598
BIK	21.2752698124948	254094
BIN1	15.6103902532431	254442
BIN2	53.3857646560831	254312
BIN3	28.8445588664812	254456
BIRC2	9.1634624273543	253836
BIRC3	12.0407145658933	254438
BIRC5	4.45101062030699	250274
BIRC6	45.5448796490088	254822
BIRC7	39.6098943475689	254066
BIRC8	32.4271416425239	254316
BIVM	13.0630069642993	253910
BLCAP	1.17678455016438	218054
BLID	14.2055709884479	254160
BLK	59.3079476700273	254602
BLM	104.483783829468	254324
BLMH	19.3650379484156	254668
BLNK	8.68704236145958	254652
BLOC1S1	18.4805585990535	254794
BLOC1S2	10.4735286210997	254048
BLOC1S3	7.22664855688546	221788
BLOC1S4	12.2512664530148	253934
BLOC1S5	22.6307303426804	254110
BLOC1S6	27.6355757848806	254802
BLVRA	18.7979049113502	254282
BLVRB	20.5273014885236	253876
BLZF1	48.0148124108419	253774
BMF	13.613462624709	254100
BMI1	0.945853931414419	254842
BMP1	40.6841198241102	254298
BMP10	2.57252635258705	253948
BMP2	0.634779558583606	254102
BMP2K	31.1893117329474	254192
BMP3	12.7080125806648	254282
BMP4	2.77234663439306	253502
BMP5	12.1191606924459	254100
BMP6	8.04372027104115	254098
BMP7	8.91736490274083	254588
BMP8A	12.6761708884279	254714
BMP8B	11.7919704381943	254520
BMPER	28.7525668206643	254642
BMPR1A	4.30799873457039	254098
BMPR1B	9.15847354923951	254146
BMPR2	10.0745439511636	254096
BMS1	27.7836997195852	254586
BNC1	15.1411822730362	254546
BNC2	14.6584931638592	254040
BNIP1	65.6500059059318	254302
BNIP2	24.0148711949654	253696
BNIP3	17.3996880709369	254050
BNIP3L	5.51881975869762	254242
BNIPL	46.0759492490613	254474
BOC	58.3667205150719	254482
BOD1	11.4818605148167	254116
BOD1L1	50.2220880234522	254260
BOK	2.35035165576474	248640
BOLA1	10.2511599355157	252812
BOLA3	5.33812019473497	254314
BOLL	27.0623667451702	253988
BOP1	11.4284208989281	254526
BORA	59.0644105357218	254268
BPGM	24.4145353035177	254782
BPHL	42.7410912076489	254474
BPI	56.0515356109848	254088
BPIFA1	28.6620268556261	254234
BPIFA2	31.5078445706203	254582
BPIFA3	28.7528058795055	254698
BPIFB1	38.1814506981685	254474
BPIFB2	33.9659939370817	254478
BPIFB3	48.2555381413785	254600
BPIFB4	66.569892587463	254046
BPIFB6	47.113445499491	254318
BPIFC	43.2373612757158	254470
BPNT1	22.9172512121121	254302
BPTF	48.3656299766621	254254
BRAF	10.6854134945165	254590
BRAP	22.7062498995584	254330
BRAT1	84.6189099788519	254052
BRCA1	161.638551905585	254100
BRCA2	279.915409135605	254548
BRD1	19.3847330790234	254602
BRD2	10.3485311003807	254318
BRD3	7.17946650303993	254282
BRD4	19.5249220048227	254040
BRD7	17.4114975488248	253840
BRD8	63.7112214824986	254092
BRD9	29.5176663069536	254586
BRDT	71.0531876816457	254200
BRF1	40.6387629847162	254292
BRF2	62.5294292504552	254478
BRI3	7.40982027625991	254470
BRI3BP	2.38435069002013	254318
BRICD5	37.7567704102849	254418
BRINP1	9.4119204205729	254334
BRINP2	9.4192174703756	254434
BRINP3	19.3599423400477	254020
BRIP1	184.690537225392	254574
BRIX1	4.73491246786545	254344
BRK1	0.203001495513318	254102
BRMS1	30.9280003530957	254072
BRMS1L	7.15755061692617	254064
BROX	47.2560361247343	253852
BRPF1	10.518541660615	254608
BRPF3	7.92763109221279	254088
BRSK1	8.98584671567883	254584
BRSK2	37.3701168380044	254028
BRWD1	70.5864799569195	254300
BSCL2	59.4127594447931	254584
BSDC1	25.0693546578471	254588
BSG	32.917729257254	253496
BSN	26.0806936591416	253918
BSND	50.5281671108748	254640
BSPRY	34.7732501684964	254440
BST1	53.9321040499087	254100
BST2	11.4385528872146	254590
BSX	8.39532900152384	252546
BTAF1	16.1639096564987	253836
BTBD1	35.1313585645231	254466
BTBD10	16.5997312175503	254200
BTBD11	27.0328787058262	254338
BTBD16	56.2618348929603	254422
BTBD17	7.71075353988962	253502
BTBD2	6.97301380749974	253988
BTBD3	10.8421759750994	254218
BTBD6	67.9645249273286	254518
BTBD7	28.351588237607	254142
BTBD8	41.7497410789321	254632
BTBD9	56.5257074103723	254282
BTC	7.34689172195057	254540
BTD	61.6216370980152	254472
BTF3	1.68574641731342	254064
BTF3L4	3.3323091584297	253834
